opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,Cycle
OTNZ5ZCN,Vicki Laflamme,GTXPro,Singletechno,Won,7/10/2017,9/6/2017,5099,58.00
USJWM3F3,Violet Mclelland,GTX Basic,,Engaging,7/10/2017,12/31/2017,0,174.00
7O2ISWVB,Zane Levy,GTX Plus Pro,Plexzap,Lost,7/10/2017,7/15/2017,0,5.00
QUAD5082,Boris Faz,MG Advanced,Konex,Lost,7/11/2017,7/21/2017,0,10.00
0T9KUEQ2,Cassey Cress,GTX Plus Pro,,Engaging,7/11/2017,12/31/2017,0,173.00
P6H45Y25,Cecily Lampkin,GTX Basic,Scottech,Lost,7/11/2017,9/16/2017,0,67.00
28EVFB8G,Cecily Lampkin,GTX Plus Basic,Treequote,Lost,7/11/2017,7/13/2017,0,2.00
VV5LDD24,Corliss Cosme,MG Advanced,Silis,Lost,7/11/2017,7/13/2017,0,2.00
SF3KBDJF,Daniell Hammack,GTXPro,Silis,Lost,7/11/2017,8/18/2017,0,38.00
DKUVKTIT,Daniell Hammack,GTX Plus Pro,Initech,Won,7/11/2017,7/19/2017,4881,8.00
OYUUU6B9,Darcel Schlecht,GTX Basic,Bioholding,Lost,7/11/2017,11/9/2017,0,121.00
IIVNXACR,Darcel Schlecht,GTXPro,Codehow,Lost,7/11/2017,7/12/2017,0,1.00
OWBGBQ4G,Darcel Schlecht,GTXPro,Stanredtax,Lost,7/11/2017,7/18/2017,0,7.00
X2EH33CU,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,7/11/2017,7/12/2017,2878,1.00
GNT6EM5M,Hayden Neloms,MG Special,Xx-holding,Lost,7/11/2017,7/12/2017,0,1.00
U3ZMURXR,Hayden Neloms,MG Advanced,Finjob,Won,7/11/2017,9/8/2017,3121,59.00
4UTOXXV4,James Ascencio,GTX Plus Pro,Golddex,Lost,7/11/2017,7/12/2017,0,1.00
KHWG1W75,James Ascencio,MG Special,Goodsilron,Won,7/11/2017,7/18/2017,57,7.00
MWAW08I7,Jonathan Berthelot,GTX Basic,Treequote,Won,7/11/2017,7/12/2017,576,1.00
0QV1LRME,Jonathan Berthelot,GTX Plus Basic,Konmatfix,Won,7/11/2017,7/18/2017,1258,7.00
63GAY8GB,Kami Bicknell,GTX Plus Basic,Singletechno,Lost,7/11/2017,8/22/2017,0,42.00
JB3J080M,Kary Hendrixson,GTX Plus Pro,,Engaging,7/11/2017,12/31/2017,0,173.00
GXHAIS33,Kary Hendrixson,GTX Basic,Doncon,Lost,7/11/2017,9/29/2017,0,80.00
VBRZZAP8,Kary Hendrixson,GTX Basic,Hottechi,Won,7/11/2017,7/20/2017,491,9.00
JR76K5YA,Markita Hansen,GTX Basic,Sunnamplex,Won,7/11/2017,8/23/2017,494,43.00
Z3TX2K6F,Maureen Marcano,GTXPro,Dalttechnology,Lost,7/11/2017,7/20/2017,0,9.00
RGUC0V54,Maureen Marcano,GTX Plus Basic,Zoomit,Won,7/11/2017,9/19/2017,882,70.00
M93A8LTF,Reed Clapper,GTX Plus Basic,Konex,Won,7/11/2017,7/20/2017,1076,9.00
CQW6TYOX,Rosalina Dieter,GTK 500,Cheers,Lost,7/11/2017,7/18/2017,0,7.00
P7H8UY1P,Rosalina Dieter,MG Special,Dalttechnology,Lost,7/11/2017,9/21/2017,0,72.00
6XLFG3VK,Rosalina Dieter,MG Special,Zoomit,Won,7/11/2017,7/19/2017,57,8.00
9ZPY98PB,Vicki Laflamme,GTX Basic,Nam-zim,Lost,7/11/2017,7/13/2017,0,2.00
YRXDI9E8,Vicki Laflamme,MG Advanced,Cheers,Lost,7/11/2017,11/5/2017,0,117.00
1JB82QZ0,Vicki Laflamme,MG Advanced,Sonron,Lost,7/11/2017,7/12/2017,0,1.00
G5GPTVMU,Anna Snelling,GTX Plus Basic,Bioholding,Lost,7/12/2017,8/31/2017,0,50.00
856VG3CS,Boris Faz,GTX Plus Basic,Plussunin,Won,7/12/2017,9/28/2017,1100,78.00
J80ZEYYM,Cassey Cress,MG Advanced,Donquadtech,Won,7/12/2017,9/18/2017,3630,68.00
21OMR381,Corliss Cosme,MG Special,,Engaging,7/12/2017,12/31/2017,0,172.00
X9HFP474,Daniell Hammack,GTX Basic,Dontechi,Engaging,7/12/2017,12/31/2017,0,172.00
T51ULXCZ,Darcel Schlecht,GTXPro,Bioholding,Lost,7/12/2017,7/23/2017,0,11.00
3S73ZUQH,Darcel Schlecht,MG Advanced,Betatech,Lost,7/12/2017,7/21/2017,0,9.00
JUU6C7NO,Donn Cantrell,GTX Plus Basic,Ontomedia,Lost,7/12/2017,9/27/2017,0,77.00
8SNDBWPP,Donn Cantrell,GTX Plus Pro,Massive Dynamic,Lost,7/12/2017,9/28/2017,0,78.00
0PH153YF,Gladys Colclough,GTXPro,Condax,Lost,7/12/2017,7/13/2017,0,1.00
YNYZNOWR,Hayden Neloms,MG Advanced,Cheers,Lost,7/12/2017,7/25/2017,0,13.00
HUNM56HY,Hayden Neloms,MG Advanced,Sunnamplex,Won,7/12/2017,7/23/2017,3741,11.00
SIONXEMH,Hayden Neloms,MG Advanced,Y-corporation,Won,7/12/2017,7/14/2017,2905,2.00
JX08Z5L5,James Ascencio,GTX Plus Basic,Singletechno,Lost,7/12/2017,7/25/2017,0,13.00
BUJ1TX7Y,Maureen Marcano,GTX Plus Basic,Finjob,Won,7/12/2017,9/14/2017,1023,64.00
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,7/12/2017,9/24/2017,3257,74.00
V9WVYEE9,Moses Frase,GTX Plus Pro,Codehow,Lost,7/12/2017,7/20/2017,0,8.00
3N6BHLN6,Niesha Huffines,GTX Plus Basic,Streethex,Won,7/12/2017,8/20/2017,960,39.00
SQWCQRGY,Reed Clapper,GTXPro,Silis,Lost,7/12/2017,7/14/2017,0,2.00
32K5LEDV,Reed Clapper,GTX Plus Pro,Silis,Won,7/12/2017,7/18/2017,5538,6.00
R0XNAFUB,Zane Levy,GTX Basic,,Engaging,7/12/2017,12/31/2017,0,172.00
XW1ONOVO,Boris Faz,MG Advanced,Kan-code,Won,7/13/2017,7/23/2017,3420,10.00
100W6J9A,Darcel Schlecht,GTXPro,Treequote,Lost,7/13/2017,7/19/2017,0,6.00
YYRYSVOO,Darcel Schlecht,GTXPro,Bioholding,Won,7/13/2017,7/16/2017,5382,3.00
P7AX4B3N,Elease Gluck,MG Special,Sonron,Lost,7/13/2017,7/24/2017,0,11.00
GC1TSADL,Elease Gluck,GTXPro,Faxquote,Won,7/13/2017,7/18/2017,5703,5.00
QF1I965E,Garret Kinder,MG Advanced,Mathtouch,Won,7/13/2017,9/30/2017,3340,79.00
P93UCMW8,Hayden Neloms,MG Advanced,Hottechi,Lost,7/13/2017,7/15/2017,0,2.00
YKBRF0NG,Kary Hendrixson,GTX Plus Basic,Nam-zim,Won,7/13/2017,8/9/2017,1014,27.00
OP2DIRC2,Lajuana Vencill,GTX Basic,Inity,Won,7/13/2017,7/19/2017,536,6.00
VIHXI2JA,Markita Hansen,GTX Plus Basic,Konex,Lost,7/13/2017,7/14/2017,0,1.00
IC4J0BIZ,Niesha Huffines,GTX Basic,Codehow,Won,7/13/2017,7/24/2017,550,11.00
BNMJAOF4,Niesha Huffines,GTX Basic,Gogozoom,Won,7/13/2017,9/28/2017,469,77.00
VSWHUBD0,Niesha Huffines,GTX Basic,Ron-tech,Won,7/13/2017,7/14/2017,585,1.00
7ZWN0JO9,Niesha Huffines,GTX Plus Basic,Scottech,Won,7/13/2017,8/29/2017,943,47.00
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,7/13/2017,7/21/2017,0,8.00
U3M8XTMY,Reed Clapper,GTX Plus Basic,Plussunin,Won,7/13/2017,8/1/2017,1319,19.00
P89VI9EN,Reed Clapper,GTXPro,Bubba Gump,Won,7/13/2017,7/22/2017,5873,9.00
4LOHS2AJ,Rosie Papadopoulos,MG Special,,Engaging,7/13/2017,12/31/2017,0,171.00
SPUXDRGN,Vicki Laflamme,MG Advanced,Kan-code,Lost,7/13/2017,8/28/2017,0,46.00
PDIYRBQJ,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,7/13/2017,7/15/2017,0,2.00
185PGG0J,Anna Snelling,MG Special,Treequote,Won,7/14/2017,7/17/2017,44,3.00
QQ5LW9HV,Boris Faz,MG Advanced,Plussunin,Lost,7/14/2017,7/26/2017,0,12.00
8EF4D82U,Boris Faz,GTXPro,Mathtouch,Won,7/14/2017,9/14/2017,3834,62.00
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,7/14/2017,7/21/2017,0,7.00
TFS537LA,Cassey Cress,GTX Plus Pro,Iselectrics,Lost,7/14/2017,7/15/2017,0,1.00
2X86737Q,Cecily Lampkin,GTX Plus Pro,Inity,Won,7/14/2017,7/16/2017,5537,2.00
HSZOPWWT,Corliss Cosme,GTX Basic,Donware,Won,7/14/2017,9/15/2017,530,63.00
1KVGSF08,Corliss Cosme,GTX Plus Pro,Konex,Won,7/14/2017,9/23/2017,4989,71.00
UDFMSH1S,Darcel Schlecht,GTX Plus Pro,Streethex,Lost,7/14/2017,7/25/2017,0,11.00
516C0X9F,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,7/14/2017,7/26/2017,1144,12.00
DPAEMTHC,Donn Cantrell,GTX Basic,Konex,Lost,7/14/2017,7/15/2017,0,1.00
A6T69X6T,Elease Gluck,MG Advanced,Xx-holding,Lost,7/14/2017,9/8/2017,0,56.00
DDD515FB,Hayden Neloms,MG Advanced,Xx-holding,Won,7/14/2017,7/15/2017,3362,1.00
6GKGGY0U,James Ascencio,GTXPro,Green-Plus,Lost,7/14/2017,7/25/2017,0,11.00
8M6TB2ZX,James Ascencio,GTX Plus Pro,Goodsilron,Won,7/14/2017,7/21/2017,5013,7.00
8JH8YA79,Kami Bicknell,GTX Basic,,Engaging,7/14/2017,12/31/2017,0,170.00
BABQISCH,Kami Bicknell,GTX Basic,Hatfan,Lost,7/14/2017,7/15/2017,0,1.00
T46KPPNB,Kary Hendrixson,GTX Plus Basic,Blackzim,Lost,7/14/2017,7/16/2017,0,2.00
9CE6F4NZ,Kary Hendrixson,GTX Basic,Plusstrip,Won,7/14/2017,8/27/2017,431,44.00
Z9KNL9A1,Kary Hendrixson,GTXPro,Groovestreet,Won,7/14/2017,7/24/2017,5161,10.00
7JBR36G8,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,7/14/2017,7/16/2017,579,2.00
EYTBRK2B,Lajuana Vencill,MG Advanced,Warephase,Won,7/14/2017,7/24/2017,3411,10.00
KFXZNC4N,Markita Hansen,MG Special,Xx-holding,Lost,7/14/2017,9/11/2017,0,59.00
SJ62BMK5,Markita Hansen,MG Advanced,Plusstrip,Won,7/14/2017,7/15/2017,3973,1.00
YDJV1DFE,Niesha Huffines,MG Advanced,Ron-tech,Lost,7/14/2017,11/9/2017,0,118.00
GHDAXC7T,Reed Clapper,GTX Plus Basic,Zathunicon,Won,7/14/2017,7/15/2017,1029,1.00
FQQ2JJZ1,Rosie Papadopoulos,MG Special,Gekko & Co,Won,7/14/2017,7/23/2017,59,9.00
NCJJBWU3,Versie Hillebrand,MG Special,Globex Corporation,Lost,7/14/2017,7/22/2017,0,8.00
8BYEALF9,Vicki Laflamme,MG Special,,Engaging,7/14/2017,12/31/2017,0,170.00
8SGMUWET,Vicki Laflamme,GTX Basic,Goodsilron,Won,7/14/2017,9/29/2017,534,77.00
3KVS08NL,Violet Mclelland,MG Special,Iselectrics,Won,7/14/2017,7/15/2017,48,1.00
CLIIR1T0,Zane Levy,MG Special,Finjob,Won,7/14/2017,7/25/2017,57,11.00
PHXX81YF,Daniell Hammack,GTX Plus Pro,Donware,Lost,7/15/2017,7/17/2017,0,2.00
6K7LDRKR,Darcel Schlecht,GTX Plus Pro,Stanredtax,Won,7/15/2017,11/11/2017,4009,119.00
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,7/15/2017,9/3/2017,3255,50.00
2EYTB3PX,Donn Cantrell,MG Advanced,Condax,Won,7/15/2017,7/25/2017,3724,10.00
1U945R0D,Elease Gluck,MG Advanced,Dalttechnology,Lost,7/15/2017,7/16/2017,0,1.00
FX4D649Y,Hayden Neloms,GTX Plus Basic,Fasehatice,Lost,7/15/2017,7/24/2017,0,9.00
4QBSY3CB,James Ascencio,GTX Plus Basic,Golddex,Lost,7/15/2017,8/26/2017,0,42.00
ZWVRS27V,Jonathan Berthelot,MG Special,Rundofase,Lost,7/15/2017,11/4/2017,0,112.00
8BBXNESQ,Kary Hendrixson,GTX Plus Pro,Labdrill,Lost,7/15/2017,7/22/2017,0,7.00
3JJ7YI88,Lajuana Vencill,MG Special,Gogozoom,Lost,7/15/2017,7/16/2017,0,1.00
AKMDEG3I,Markita Hansen,MG Advanced,Faxquote,Lost,7/15/2017,7/17/2017,0,2.00
568NS3GO,Markita Hansen,MG Advanced,Cheers,Won,7/15/2017,8/27/2017,2791,43.00
YVDQ80A0,Maureen Marcano,GTX Plus Basic,,Engaging,7/15/2017,12/31/2017,0,169.00
TQLO6QP6,Niesha Huffines,MG Advanced,Cancity,Won,7/15/2017,9/2/2017,3501,49.00
DLVEVD9O,Reed Clapper,GTX Plus Pro,Yearin,Lost,7/15/2017,7/27/2017,0,12.00
C75RV9DY,Reed Clapper,GTX Basic,Ganjaflex,Won,7/15/2017,7/16/2017,555,1.00
CI9S6CST,Rosalina Dieter,MG Special,,Engaging,7/15/2017,12/31/2017,0,169.00
EUQCW0ZA,Rosalina Dieter,GTX Basic,Lexiqvolax,Won,7/15/2017,7/23/2017,650,8.00
CEOMZE9H,Vicki Laflamme,GTX Basic,Nam-zim,Lost,7/15/2017,7/26/2017,0,11.00
TT5QRQTF,Vicki Laflamme,MG Special,Konex,Won,7/15/2017,7/21/2017,61,6.00
5NXD4U83,Vicki Laflamme,MG Special,Newex,Won,7/15/2017,7/17/2017,54,2.00
1IL51ZIW,Violet Mclelland,MG Special,Condax,Lost,7/15/2017,7/22/2017,0,7.00
CM33NN0P,Wilburn Farren,MG Advanced,Silis,Lost,7/15/2017,7/23/2017,0,8.00
P3QQIMTA,Anna Snelling,GTX Basic,Rundofase,Lost,7/16/2017,7/24/2017,0,8.00
WB1CQNJU,Anna Snelling,MG Advanced,Funholding,Lost,7/16/2017,7/17/2017,0,1.00
OQYDQCTM,Anna Snelling,MG Special,Rangreen,Won,7/16/2017,7/25/2017,59,9.00
ISQJD695,Boris Faz,GTX Basic,Sunnamplex,Engaging,7/16/2017,12/31/2017,0,168.00
M1VNX1D7,Cassey Cress,GTXPro,Acme Corporation,Won,7/16/2017,7/28/2017,5318,12.00
TWO2Q99P,Cecily Lampkin,GTX Plus Pro,Conecom,Won,7/16/2017,9/30/2017,5753,76.00
72UVDOKU,Cecily Lampkin,MG Special,Konmatfix,Won,7/16/2017,7/24/2017,62,8.00
DMSQ0TSG,Cecily Lampkin,MG Advanced,Isdom,Won,7/16/2017,8/12/2017,3146,27.00
FEWIDJGH,Darcel Schlecht,GTX Basic,Rundofase,Won,7/16/2017,7/18/2017,538,2.00
AUZM3MLU,Darcel Schlecht,GTX Plus Basic,Betatech,Won,7/16/2017,9/18/2017,1071,64.00
GS2CLR52,Darcel Schlecht,GTXPro,Betatech,Won,7/16/2017,7/17/2017,4488,1.00
HYP3SXPV,Darcel Schlecht,MG Advanced,Isdom,Won,7/16/2017,8/2/2017,2837,17.00
9G93P7SV,Donn Cantrell,MG Advanced,Kan-code,Won,7/16/2017,9/30/2017,3593,76.00
7XSAHM67,Elease Gluck,GTX Basic,Hottechi,Won,7/16/2017,9/28/2017,583,74.00
M2A8EY5Q,Hayden Neloms,GTX Plus Pro,,Engaging,7/16/2017,12/31/2017,0,168.00
N7MDRJ01,Jonathan Berthelot,GTX Basic,Isdom,Lost,7/16/2017,7/25/2017,0,9.00
4ID56TXX,Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Lost,7/16/2017,7/28/2017,0,12.00
ZOX0FW5W,Kami Bicknell,GTXPro,Scotfind,Lost,7/16/2017,7/23/2017,0,7.00
4SFRUL8J,Kami Bicknell,MG Advanced,Labdrill,Lost,7/16/2017,7/22/2017,0,6.00
UB2UAI38,Kami Bicknell,GTX Plus Basic,Singletechno,Won,7/16/2017,7/21/2017,1109,5.00
B00OD1IF,Kami Bicknell,GTX Plus Basic,Zoomit,Won,7/16/2017,7/23/2017,1106,7.00
OGO6SNTQ,Kary Hendrixson,GTX Plus Pro,Plusstrip,Lost,7/16/2017,7/24/2017,0,8.00
I6ZC5V1K,Kary Hendrixson,GTX Plus Pro,Labdrill,Won,7/16/2017,7/26/2017,5008,10.00
1N3G9WG2,Kary Hendrixson,GTXPro,Y-corporation,Won,7/16/2017,7/19/2017,5621,3.00
JHNXPUNX,Lajuana Vencill,GTX Basic,Rangreen,Won,7/16/2017,7/17/2017,550,1.00
NPHD3ZTC,Moses Frase,GTX Basic,Rangreen,Won,7/16/2017,9/3/2017,574,49.00
06KTPHYC,Rosalina Dieter,MG Advanced,Hottechi,Lost,7/16/2017,7/24/2017,0,8.00
YCA44Q4U,Wilburn Farren,MG Special,Kinnamplus,Won,7/16/2017,7/25/2017,52,9.00
FR4GTSEQ,Zane Levy,GTX Basic,Xx-holding,Won,7/16/2017,9/15/2017,477,61.00
S46ZLF3G,Anna Snelling,GTX Basic,Betatech,Lost,7/17/2017,7/26/2017,0,9.00
WHZEK68G,Anna Snelling,MG Special,Streethex,Lost,7/17/2017,7/22/2017,0,5.00
3CB3WNBM,Boris Faz,GTX Basic,Kinnamplus,Engaging,7/17/2017,12/31/2017,0,167.00
EJDRMHNC,Boris Faz,MG Special,,Engaging,7/17/2017,12/31/2017,0,167.00
O8C2G4G2,Cassey Cress,MG Advanced,,Engaging,7/17/2017,12/31/2017,0,167.00
DAJBIHBZ,Cassey Cress,MG Advanced,Silis,Lost,7/17/2017,7/28/2017,0,11.00
P6BJ24ZP,Cassey Cress,GTX Plus Basic,Plussunin,Won,7/17/2017,7/20/2017,1202,3.00
XORHQFNJ,Cecily Lampkin,MG Advanced,Funholding,Lost,7/17/2017,8/5/2017,0,19.00
ZFRPQV2M,Cecily Lampkin,MG Special,Funholding,Won,7/17/2017,11/3/2017,51,109.00
RVRBCZAI,Daniell Hammack,GTX Plus Basic,Kan-code,Lost,7/17/2017,7/18/2017,0,1.00
2897DN4S,Darcel Schlecht,GTX Plus Basic,Finhigh,Lost,7/17/2017,7/18/2017,0,1.00
1DIL2X16,Darcel Schlecht,GTXPro,Rundofase,Lost,7/17/2017,7/28/2017,0,11.00
BMQEY089,Darcel Schlecht,GTX Plus Basic,Scottech,Won,7/17/2017,9/16/2017,1203,61.00
CYOJ4G39,Darcel Schlecht,GTXPro,Isdom,Won,7/17/2017,7/19/2017,5673,2.00
5IOG6X00,Donn Cantrell,GTX Plus Pro,Gekko & Co,Won,7/17/2017,9/8/2017,6205,53.00
HBN3R2TJ,Elease Gluck,MG Advanced,,Engaging,7/17/2017,12/31/2017,0,167.00
QG6BCBXM,Elease Gluck,GTX Plus Pro,Sonron,Lost,7/17/2017,8/3/2017,0,17.00
CAXTE48L,Hayden Neloms,MG Advanced,Cheers,Won,7/17/2017,7/24/2017,3363,7.00
OO3BM7A9,Hayden Neloms,MG Advanced,Konex,Won,7/17/2017,11/3/2017,3700,109.00
NYPU55W4,James Ascencio,GTXPro,Kan-code,Lost,7/17/2017,11/1/2017,0,107.00
VE334W2U,Jonathan Berthelot,GTX Basic,Codehow,Won,7/17/2017,9/23/2017,546,68.00
AX7WS66G,Jonathan Berthelot,GTX Basic,Toughzap,Won,7/17/2017,7/24/2017,617,7.00
OB8UCQ17,Jonathan Berthelot,GTX Basic,Warephase,Won,7/17/2017,7/26/2017,490,9.00
BV4JZ4G8,Kami Bicknell,GTX Basic,Konex,Lost,7/17/2017,7/19/2017,0,2.00
8CV5MZWW,Kami Bicknell,GTX Basic,Nam-zim,Lost,7/17/2017,7/21/2017,0,4.00
3L965RUK,Kary Hendrixson,MG Advanced,Kan-code,Won,7/17/2017,7/26/2017,3665,9.00
RZ8HI1Y5,Lajuana Vencill,GTX Plus Basic,Warephase,Lost,7/17/2017,7/24/2017,0,7.00
IYKSBD0U,Markita Hansen,MG Advanced,Hatfan,Lost,7/17/2017,7/18/2017,0,1.00
YVGDC8L2,Marty Freudenburg,MG Special,Rangreen,Won,7/17/2017,7/26/2017,53,9.00
JZU0JH07,Maureen Marcano,GTX Plus Basic,Finjob,Lost,7/17/2017,9/28/2017,0,73.00
ZEWNPF3K,Maureen Marcano,GTX Plus Basic,Singletechno,Won,7/17/2017,11/13/2017,1075,119.00
6T64JWH9,Maureen Marcano,GTXPro,Sonron,Won,7/17/2017,7/25/2017,4683,8.00
E7RTG575,Niesha Huffines,GTX Plus Basic,Statholdings,Won,7/17/2017,7/27/2017,1114,10.00
I9U5PCM3,Reed Clapper,GTXPro,Betasoloin,Won,7/17/2017,11/17/2017,5452,123.00
H1Y2W48V,Rosalina Dieter,GTXPro,Groovestreet,Won,7/17/2017,9/7/2017,5561,52.00
YFNRXR7X,Rosie Papadopoulos,MG Special,Plussunin,Won,7/17/2017,7/25/2017,57,8.00
9MZPL59I,Versie Hillebrand,MG Special,Streethex,Lost,7/17/2017,8/3/2017,0,17.00
7A3R2M9T,Vicki Laflamme,GTX Plus Pro,Sonron,Engaging,7/17/2017,12/31/2017,0,167.00
1RL933VJ,Vicki Laflamme,GTXPro,Kan-code,Lost,7/17/2017,9/22/2017,0,67.00
GAE0E4RI,Vicki Laflamme,MG Advanced,Cheers,Lost,7/17/2017,7/29/2017,0,12.00
VBN56JMP,Vicki Laflamme,GTX Basic,Goodsilron,Won,7/17/2017,7/18/2017,496,1.00
7ITUU2YO,Vicki Laflamme,GTXPro,Lexiqvolax,Won,7/17/2017,9/17/2017,5054,62.00
NDLX894H,Violet Mclelland,MG Special,Bluth Company,Lost,7/17/2017,7/18/2017,0,1.00
6ALH2N0I,Violet Mclelland,MG Special,Gekko & Co,Won,7/17/2017,8/20/2017,55,34.00
G8XGVIG2,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,7/17/2017,7/26/2017,0,9.00
HCR2GJ3O,Zane Levy,GTXPro,Xx-holding,Lost,7/17/2017,7/27/2017,0,10.00
QABD6SAS,Zane Levy,GTX Plus Basic,Singletechno,Won,7/17/2017,9/21/2017,1064,66.00
GUJCRHYU,Zane Levy,GTXPro,Goodsilron,Won,7/17/2017,7/28/2017,5268,11.00
SHKTBB71,Anna Snelling,MG Special,Condax,Won,7/18/2017,7/27/2017,54,9.00
G0L0B1QC,Cassey Cress,MG Advanced,Opentech,Won,7/18/2017,7/28/2017,3407,10.00
O28I4VDY,Corliss Cosme,GTX Plus Basic,,Engaging,7/18/2017,12/31/2017,0,166.00
3YC624RD,Daniell Hammack,GTX Basic,Bubba Gump,Lost,7/18/2017,8/5/2017,0,18.00
715TBGPE,Darcel Schlecht,GTXPro,Rundofase,Lost,7/18/2017,8/30/2017,0,43.00
1Q3JQFAU,Darcel Schlecht,MG Special,dambase,Lost,7/18/2017,7/26/2017,0,8.00
O3K5RKMI,Darcel Schlecht,GTX Plus Basic,Treequote,Won,7/18/2017,7/19/2017,752,1.00
75P6HFA0,Darcel Schlecht,MG Advanced,Statholdings,Won,7/18/2017,9/3/2017,3727,47.00
NE0XCH5E,Elease Gluck,MG Special,Condax,Lost,7/18/2017,7/31/2017,0,13.00
W01768VM,Elease Gluck,GTX Basic,Zoomit,Won,7/18/2017,7/28/2017,532,10.00
38CPLDAR,Garret Kinder,GTX Plus Pro,Xx-zobam,Lost,7/18/2017,7/30/2017,0,12.00
TZRNKT72,Gladys Colclough,GTX Plus Pro,Hottechi,Lost,7/18/2017,7/23/2017,0,5.00
4LXAW8CH,Gladys Colclough,GTX Plus Pro,Inity,Lost,7/18/2017,8/7/2017,0,20.00
GOGIZWW6,Gladys Colclough,MG Advanced,Condax,Won,7/18/2017,9/27/2017,3139,71.00
DOPOI0R5,Hayden Neloms,MG Advanced,Finjob,Won,7/18/2017,7/28/2017,3403,10.00
XRWMLGOG,James Ascencio,MG Advanced,,Engaging,7/18/2017,12/31/2017,0,166.00
69V1WQLK,James Ascencio,GTX Plus Pro,Plusstrip,Won,7/18/2017,7/27/2017,5440,9.00
FEDXQCKJ,Marty Freudenburg,GTX Plus Pro,Globex Corporation,Won,7/18/2017,7/26/2017,5698,8.00
MIXJ9F4F,Maureen Marcano,GTX Plus Basic,,Engaging,7/18/2017,12/31/2017,0,166.00
RSP75BOI,Moses Frase,GTX Plus Pro,Streethex,Lost,7/18/2017,7/19/2017,0,1.00
CKDPWHTZ,Moses Frase,GTX Basic,Genco Pura Olive Oil Company,Won,7/18/2017,7/28/2017,563,10.00
ECBFFQL0,Niesha Huffines,GTX Basic,Stanredtax,Lost,7/18/2017,7/28/2017,0,10.00
Z8HW4Z9W,Rosie Papadopoulos,GTX Basic,Kan-code,Lost,7/18/2017,7/26/2017,0,8.00
0KVZKA5T,Vicki Laflamme,MG Special,Konex,Lost,7/18/2017,7/25/2017,0,7.00
944H7LRC,Vicki Laflamme,GTX Plus Pro,Sonron,Won,7/18/2017,7/27/2017,4673,9.00
F0OWRRLN,Vicki Laflamme,MG Advanced,Konex,Won,7/18/2017,7/28/2017,3405,10.00
39EYEBMK,Violet Mclelland,GTX Basic,,Engaging,7/18/2017,12/31/2017,0,166.00
P4RLJHR3,Violet Mclelland,GTX Basic,Umbrella Corporation,Won,7/18/2017,11/15/2017,566,120.00
M10S36W3,Wilburn Farren,GTX Plus Pro,Konex,Won,7/18/2017,11/6/2017,5559,111.00
HT8UEA0H,Zane Levy,GTXPro,Scotfind,Lost,7/18/2017,7/25/2017,0,7.00
GR6C7GQ9,Zane Levy,GTXPro,Goodsilron,Won,7/18/2017,9/16/2017,4797,60.00
LAYVBSH4,Anna Snelling,GTX Basic,,Engaging,7/19/2017,12/31/2017,0,165.00
055Z2OAS,Anna Snelling,MG Special,Dontechi,Engaging,7/19/2017,12/31/2017,0,165.00
Q9VC6GV0,Anna Snelling,MG Special,Konmatfix,Engaging,7/19/2017,12/31/2017,0,165.00
G11DEJSL,Anna Snelling,MG Special,Dontechi,Lost,7/19/2017,7/30/2017,0,11.00
BP45IP77,Anna Snelling,MG Special,Betatech,Won,7/19/2017,7/25/2017,53,6.00
3XJI7AD8,Cassey Cress,MG Advanced,Zotware,Lost,7/19/2017,9/27/2017,0,70.00
8D8JOXP6,Cecily Lampkin,MG Special,,Engaging,7/19/2017,12/31/2017,0,165.00
IPHP2GVT,Cecily Lampkin,MG Special,,Engaging,7/19/2017,12/31/2017,0,165.00
XP7YG96H,Corliss Cosme,GTX Plus Basic,Donquadtech,Won,7/19/2017,7/30/2017,955,11.00
GP4JNSJY,Daniell Hammack,GTX Plus Pro,Yearin,Lost,7/19/2017,7/30/2017,0,11.00
X8M3SCVF,Darcel Schlecht,GTX Basic,,Engaging,7/19/2017,12/31/2017,0,165.00
I3KQNE9V,Darcel Schlecht,GTX Plus Pro,Isdom,Engaging,7/19/2017,12/31/2017,0,165.00
NU4ACGMY,Darcel Schlecht,GTXPro,,Engaging,7/19/2017,12/31/2017,0,165.00
EBVL81O5,Darcel Schlecht,GTXPro,Betatech,Lost,7/19/2017,7/22/2017,0,3.00
NDHQMBA0,Darcel Schlecht,GTX Plus Basic,Globex Corporation,Won,7/19/2017,8/3/2017,1060,15.00
XV03TJV1,Darcel Schlecht,GTXPro,Gogozoom,Won,7/19/2017,7/26/2017,5401,7.00
CCLIVXMG,Elease Gluck,GTXPro,,Engaging,7/19/2017,12/31/2017,0,165.00
